audit_result,id,title,source,category,date,score,threshold,reason,soft_hits,hv_hits,url
PASS,3319,Mali defence minister killed in major weekend assault,the print,Analysis,2026-04-26,3.5,1.5,PASS,,,https://news.google.com/rss/articles/CBMikgFBVV95cUxNUU5qeExsMzNpV0cyblVrXzlPaXBlckJ6Q3U3VmNVOVpQZFk0UVc2alozaF9NTkpPMmJ3NjFuUkw5N3UxYXVkLXlTVDlGM2ZMNDlsWTlhMWsyclJITEFwc3VmNW9TNkVWVllQbXJpQ1BOLTNGSTQtLW1pT0tiMElIcXhqZk1rSXpfemROVzhzVjYwUdIBlwFBVV95cUxOQnJfMFczeWU1czlya0dpczIydVZORFF1aFQ1eVBOc0UwR25Vc1Nsd2J6Z1YwMVoxaFVxOEMzcGdfQWk5LURkUjNPaE9nZnJFbW9wb1RtN0lSMmo3OFVDMUd4N0VKcmU0Z1VmZXdlZjFWUEZlMXBMN1FqZDlLeTVQSnNLUEJ4TFdyRHhjS3lLcXlxYTM5UU9V?oc=5
PASS,3318,Experts seek data-led approach to tackle public health risks,the hindu,Science & Technology,2026-04-26,3.0,1.5,PASS,,,https://www.thehindu.com/sci-tech/health/experts-discuss-preventive-care-and-data-led-approach-to-public-health-challenges/article70905096.ece
PASS,3317,​Tough call: On India and snakebites,the hindu editorial,Editorial,2026-04-26,4.0,2.0,PASS,,ed,https://www.thehindu.com/opinion/editorial/tough-call-on-india-and-snakebites/article70908952.ece
PASS,3316,"Trump says Iran can still call US for talks, but rules out any deal allowing nuc",livemint,Economy,2026-04-26,2.0,1.5,PASS,,,https://www.livemint.com/news/us-news/trump-says-iran-can-still-call-us-for-talks-but-rules-out-any-deal-allowing-nuclear-weapons-11777231691931.html
PASS,3315,Information asymmetry in higher education,the hindu opinion,Opinion,2026-04-26,6.5,2.0,PASS,,ed,https://www.thehindu.com/opinion/op-ed/information-asymmetry-in-higher-education/article70909654.ece
PASS,3314,NSA Doval discusses regional situation with UAE President Al Nahyan,the print,Analysis,2026-04-26,6.0,1.5,PASS,,national security,https://news.google.com/rss/articles/CBMipAFBVV95cUxOWHNKNUJPYklzc0pEZTV4NjVXeVVjSk1ucVNxdTlkWDlETUVvOW1JakhxYlM1V1VNMUZRM2V0Sy14MzRBVnFrdHEweFBYandmUzFJbTlNd2l1Nml6QV9DM0hpbm9oajhJTVdkREtiazF1U1FPR2ZNQnAwM1RaWHdsQm5RUkNkUmtac0VOd3pWMG5iN0xCdFJ1MGQtNFUtWi1CVV9HVdIBqgFBVV95cUxQVFI3VE1UOHhrNERVNEt6eUhHUFJNNkw5WEJWRU9vVUhYVTl3Zy1hYkNZTm9UUHZEMjlLTm5MajNSbmU1YjAwM2drcGVTZnMzelRtakY1QVlzQkhOWTYwYTFhUkNmZkw2bWUweHRxQVI3SVI1aG9TcmxCSlVFTElrUm1UR0pJS1pyVnhGQXNqNFBiNmRKUWdZUEpQcGI0elRFVFVXOWV3TnExdw?oc=5
PASS,3313,Taiwan will not 'bow its head': FM hits out at China during visit to Eswatini,the hindu,International,2026-04-26,2.5,1.5,PASS,,,https://www.thehindu.com/news/international/taiwan-will-not-bow-its-head-fm-hits-out-at-china-during-visit-to-eswatini/article70909638.ece
PASS,3312,NGT issues notice to Centre over risks from hanging glaciers in central Himalaya,the hindu,Science & Technology,2026-04-26,7.0,1.5,PASS,,national green tribunal | ngt,https://www.thehindu.com/news/national/ngt-issues-notice-to-centre-over-risks-from-hanging-glaciers-in-central-himalaya/article70908751.ece
PASS,3311,Complementarity sans capability: Limits of India's trade strategy,business standard,Economy,2026-04-26,3.0,1.5,PASS,,lac,https://news.google.com/rss/articles/CBMi1AFBVV95cUxPZTA1aWFkTk5qTjRGeEFwTVh2LUtaQTQzT0NjMno1am01X2Z1eXp1Z21Ha3FwQkZicDBTbGJIOVpMQWFZbGlYVW1NTFNOdERiRzV2NHVFOGV2bWhuWktMS3VvWHllTGxEVWpQMFh2c042b2t3ZHpLZTA3RHpJZVVWYnVpY1B6SDRaMlFXd1RoSmVDb3RsYllyRXhwU1d6elk2azc0SDhHbGlDWG1YbW05YnVJTVZZNTdzcTVWaDktYUwxaXhncHFveW1uaFdTNnRULW1EYdIB1AFBVV95cUxPZTA1aWFkTk5qTjRGeEFwTVh2LUtaQTQzT0NjMno1am01X2Z1eXp1Z21Ha3FwQkZicDBTbGJIOVpMQWFZbGlYVW1NTFNOdERiRzV2NHVFOGV2bWhuWktMS3VvWHllTGxEVWpQMFh2c042b2t3ZHpLZTA3RHpJZVVWYnVpY1B6SDRaMlFXd1RoSmVDb3RsYllyRXhwU1d6elk2azc0SDhHbGlDWG1YbW05YnVJTVZZNTdzcTVWaDktYUwxaXhncHFveW1uaFdTNnRULW1EYQ?oc=5
PASS,3310,Cabinet approves signing of a MoU with United Kingdom of Great Britain and North,pib,PIB — English,2026-04-26,16.5,2.0,PASS,,ed | mou | skill development | trai | bri,https://news.google.com/rss/articles/CBMifEFVX3lxTE9FSnc0cERZWTlBOGJlVWRvWmhsVEEtMUs3dGE5Vm1XNTFROERjR05PQTJqaG40eHQxUlFnblBlWjNKZ2tnWEl1em9qNFVDTzF4OVF0QnQ1eVQ3ZVFsWFRZLTZGSXN5WnBteXVvVTBmUVhTQTFFeWxtdFFROG0?oc=5
PASS,3309,Zelenskyy accuses Russia of 'nuclear terrorism' on Chernobyl anniversary,the hindu,International,2026-04-26,2.5,1.5,PASS,,,https://www.thehindu.com/news/international/zelenskyy-accuses-russia-of-nuclear-terrorism-on-chernobyl-anniversary/article70909561.ece
PASS,3308,Cyborg botany: how scientists are turning plants into circuit boards,the hindu,Science & Technology,2026-04-26,1.5,1.5,PASS,,,https://www.thehindu.com/sci-tech/science/cyborg-botany-how-scientists-are-turning-plants-into-circuit-boards/article70909342.ece
PASS,3306,Paytm's wallet sees a shake-up as RBI cancels payments bank licence,business standard,Economy,2026-04-26,3.5,1.5,PASS,,rbi,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNcmRoaFZ0bERMRDFEblBzZmRiZm1ReDAzNFBuYllwUWFTdVA2ejQtSVA3c0w1Z25BS0dIbHF3WVVZaG04eWFEZjRJRUpyaEt3UWhyYnRJb1JIMTlHbHZLV1pyZ25ZVmIzUE90bEVoNzNxSXhudEM4RnJTbGdza2czSUhXN0haMDl6d04wNnQxanNhblRwRHMtcDlseXdMaFg4Nl85RFZZMFRrZ0xMUHJ2VlVqdTBxREdmQmNLck56WVE3SFZIaS1nVGo1djNjX0pp0gHWAUFVX3lxTE9KRGFKRzluU0hEWDJIdGZlZUFCNDhpeEdWaFRsRjZ2dWIweU5PLXNRMmVKUlRPTmlBOEZGTW9yWHd0QnpNVGEyekphVHpfWS1mVDF5c2pYdC1IMlVBdkVkdFJmbmM0RjdzRkhKTU9vR2JlZmZoOEZrUHRxU250ZDZ0QWZSaU0tWk5yRWNDaXlLMUFXeWVTNWdwaWxRNkItc3dDc0NVVVFtOV9IUUUxdmNWdGl3QnVvNDlKSlZHYkQxZEVsM29fRHlXRjJjdmtxaC1IQlViR0E?oc=5
PASS,3305,"Chernobyl disaster: 40 years on, why nuclear accident remains the most expensive",ie explained,Explained,2026-04-26,4.5,2.0,PASS,,,https://indianexpress.com/article/explained/explained-history/chernobyl-disaster-1986-causes-impact-cost-10657005/
PASS,3304,"India, New Zealand to sign FTA on April 27; deal provides Indian exporters 100% ",the hindu,Economy,2026-04-26,6.5,1.5,PASS,,free trade agreement | fta,https://www.thehindu.com/business/Economy/india-new-zealand-to-sign-fta-on-april-27-2026/article70907853.ece
PASS,3303,Forest fires spread across Nilgiris; helicopters help battle blaze,the hindu,Science & Technology,2026-04-26,2.5,1.5,PASS,,lac,https://www.thehindu.com/news/national/tamil-nadu/forest-fires-spread-across-nilgiris-helicopters-help-battle-blaze/article70908236.ece
PASS,3302,The Strait of Hormuz and the ‘tadka’ of geopolitics,indian express opinion,Opinion,2026-04-26,9.5,2.0,PASS,,geopolitics | energy security | strait of hormuz,https://indianexpress.com/article/opinion/columns/the-strait-of-hormuz-lpg-condom-coke-cooking-urea-war-iran-10656739/
PASS,3300,Carbon neutrality mission: India’s clean energy future hinges on access to criti,livemint editorial,Opinion,2026-04-26,15.5,2.0,PASS,,ed | geopolitics | carbon neutral | critical minerals | rare earth,https://www.livemint.com/opinion/online-views/carbon-neutrality-mission-india-clean-energy-future-critical-minerals-fossil-fuel-china-cobalt-lithium-rare-earths-11776934859342.html
PASS,3299,Could the Gulf war’s economic shock spark another round of protests among Asia’s,livemint editorial,Opinion,2026-04-26,5.0,2.0,PASS,,ed,https://www.livemint.com/opinion/online-views/gulf-war-economic-shock-protests-asia-gen-z-political-instability-governments-iran-israel-11776934624019.html
PASS,3298,Private credit fragility: India can reduce default risks by closing data gaps in,livemint editorial,Opinion,2026-04-26,5.5,2.0,PASS,,ed | fra,https://www.livemint.com/opinion/online-views/private-credit-india-default-risks-closing-data-gaps-credit-market-lending-borrowing-lending-11776934495425.html
PASS,3294,India Must Lead in Critical Technologies to Secure Technology Sovereignty and Sh,pib,PIB — English,2026-04-26,3.5,2.0,PASS,,,https://news.google.com/rss/articles/CBMiaEFVX3lxTE15dm1hVjYyUU4xYlJEVWNwMzRjX0ZZNlhjMU1FeHJYcXJGVHRzMkFyS2lKZzFEeVlIN1U0QU5fRDRfanY5R21zTUY4N0UwZTVOTlp5ajRnbWxuTzVQTDRfS2N4SzlmZ1J6?oc=5
PASS,3293,Dr Jitendra Singh reviews plan to set up Space laboratories in Universities and ,pib,PIB — Press Releases,2026-04-26,4.5,2.0,PASS,,ed,https://news.google.com/rss/articles/CBMia0FVX3lxTFBmTzFPOTNiczZlaUxrX28tRTJqblBKRnk5YkZYTDc1UUQyNGdMLUhRWnJpdjBuTTJVbzdnUWJVSEtpUDR5QndEX0RseFhRTmJWVDBRbEtFaklNZHhFTWYwVWYzdUNudWlYWnNN?oc=5
PASS,3292,How AI helped promote community-led development in Rajasthan,the hindu,Science & Technology,2026-04-26,4.0,1.5,PASS,,loc,https://www.thehindu.com/sci-tech/energy-and-environment/how-ai-helped-promote-community-led-development-in-rajasthan/article70908118.ece
PASS,3291,लघु पनबिजली विकास योजना,pib,PIB — All Ministries,2026-04-26,6.0,2.0,PASS,,renewable energy,https://pib.gov.in/PressReleaseIframePage.aspx?PRID=2255610
PASS,3290,"डीपीआईआईटी ने ₹10,000 करोड़ के स्टार्टअप इंडिया फंड ऑफ फंड्स 2.0 में पूंजी परिनि",pib,PIB — All Ministries,2026-04-26,4.0,2.0,PASS,,dpi,https://pib.gov.in/PressReleaseIframePage.aspx?PRID=2255569
PASS,3289,रक्षा अनुसंधान एवं विकास संगठन ने उन्नत बख्तरबंद वाहनों (ट्रैक्ड और व्हील्ड) का ,pib,PIB — All Ministries,2026-04-26,2.5,2.0,PASS,,drdo,https://pib.gov.in/PressReleaseIframePage.aspx?PRID=2255560
PASS,3287,Anbumani urges Centre to retain power supply to TN,the print,Analysis,2026-04-26,2.5,1.5,PASS,,,https://news.google.com/rss/articles/CBMijgFBVV95cUxOTTFiQ25jWFVFbF9ua0NzQllYSDlUU2JOeWVrUkhCNmo4OExpYi1POUZaVGM4QWxtcGtGRFRydmh4QlkyaVctNFlOeVltanY5akNvTTZ3RldFR2lZZ1B3am95MjhHc1A3WVBlaGZLd0NaRk45WlBVeEc0bDEzTmhaQjhkZXFJaHlMRzBJNWtR0gGTAUFVX3lxTFBubU9VNmJST0s2d08xX3RJbTlua3YyM19SNm84Rk9neUZhT1pXVHVUQW9LNXRLcllHM2ZVSFVKTFY5eUZmUldjV0VhMTFtanUyOWRNQ01hUWFqaHRZTzJZY1dQcGFXVzgxdU4tWG9yQXRGTlc2SVRfLXlFMWJpdEVTYVd2TTlIaTlHdUlXZWFxZm1Kdw?oc=5
PASS,3286,News in Frames: Back to the roots,the hindu,National,2026-04-26,5.0,1.5,PASS,,sustainability | fra,https://www.thehindu.com/news/national/andhra-pradesh/news-in-frames-back-to-the-roots/article70907743.ece
PASS,3285,"Despite recovery, why Indian stocks are trailing global indices",ie explained,Explained,2026-04-26,6.0,2.0,PASS,,trai,https://indianexpress.com/article/explained/explained-economics/indian-stock-markets-lag-global-peers-ai-fpi-outflows-10656278/
PASS,3284,India to get city-level jobs and enterprise data for first time,livemint,Economy,2026-04-26,3.0,1.5,PASS,,,https://www.livemint.com/news/mospi-proposes-city-level-statistical-reports-for-million-plus-cities-11777035230355.html
PASS,3283,What rules govern international waters?,the hindu opinion,Opinion,2026-04-26,6.0,2.0,PASS,,strait of hormuz,https://www.thehindu.com/news/international/what-rules-govern-international-waters/article70906325.ece
PASS,3282,Bharat Tex 2026: Apparel leaders urged to promote India as key textile sourcing ,the hindu,National,2026-04-26,3.0,1.5,PASS,,bri,https://www.thehindu.com/news/national/buying-houses-of-apparel-brands-urged-to-promote-india-as-a-sourcing-destination/article70905621.ece
PASS,3281,Small Hydro Power Development Scheme,pib,PIB — Press Releases,2026-04-26,7.5,2.0,PASS,,renewable energy,https://news.google.com/rss/articles/CBMifEFVX3lxTE9nYTc0Q0J2UFFrXzhYWHdFYzBTdUNLUkJNcVJmYy1rMkpVc0JlQWk4V1UzbVk3aDRJZ1psNnQzaWIwaXh5UTFVZ0pEeFExODk0S015WE9NOF9kNGhyMTZpRTRfcjFXTlhFZHEzd19hdjM3VXB0aWh0YlJjYlg?oc=5
PASS,3280,"Census 2027: States asked to identify vulnerable areas, keep biased enumerators ",the hindu,National,2026-04-26,2.5,1.5,PASS,,,https://www.thehindu.com/news/national/census-2027-states-asked-to-identify-vulnerable-areas-keep-biased-enumerators-out/article70905962.ece
PASS,3279,"No restriction on women entering mosques, AIMPLB tells Supreme Court",the hindu,National,2026-04-26,4.0,1.5,PASS,,supreme court,https://www.thehindu.com/news/national/no-restriction-on-women-entering-mosques-aimplb-tells-supreme-court/article70905440.ece
PASS,3278,"Viktor Orbán steps back from Parliament after landslide loss, vows to rebuild Hu",the hindu,International,2026-04-26,7.0,1.5,PASS,,parliament | landslide,https://www.thehindu.com/news/international/viktor-orban-steps-back-from-parliament-after-landslide-loss-vows-to-rebuild-hungarys-national-side/article70906558.ece
PASS,3277,"Before the Iran war, how empires fought for the Strait of Hormuz",ie explained,Explained,2026-04-26,5.0,2.0,PASS,,strait of hormuz,https://indianexpress.com/article/explained/explained-history/how-empires-fought-over-hormuz-strait-10655903/
PASS,3276,U.S. Navy intercepts Iran-linked vessel in Arabian Sea,the hindu,International,2026-04-26,3.5,1.5,PASS,,,https://www.thehindu.com/news/international/us-navy-intercepts-iran-linked-vessel-in-arabian-sea/article70907599.ece
PASS,3275,"U.S. sanctions waiver on Chabahar port ends on April 26, could signal end of 23-",the hindu,National,2026-04-26,6.0,1.5,PASS,,loc | sanctions waiver,https://www.thehindu.com/news/national/us-sanctions-waiver-on-chabahar-port-ends-on-april-26-india-iran-connectivity-project/article70905875.ece
PASS,3274,Iran caused more extensive damage to US military bases than publicly known,indian express,International,2026-04-25,2.0,1.5,PASS,,,https://indianexpress.com/article/world/us-news/iran-missile-strikes-us-military-bases-damage-10656071/
PASS,3273,"India advises nationals in Mali to stay indoors, exercise caution due to securit",the hindu,National,2026-04-25,5.0,1.5,PASS,,embassy,https://www.thehindu.com/news/national/india-advises-nationals-in-mali-to-stay-indoors-exercise-caution-due-to-security-developments/article70906718.ece
PASS,3272,"Islamic militants, separatists claim simultaneous attacks across Mali",the hindu,International,2026-04-25,3.5,1.5,PASS,,embassy,https://www.thehindu.com/news/international/islamic-militants-separatists-claim-simultaneous-attacks-across-mali/article70906721.ece
PASS,3271,Six killed in Israeli strikes on south Lebanon: Health Ministry,the hindu,International,2026-04-25,3.5,1.5,PASS,,,https://www.thehindu.com/news/international/six-killed-in-israeli-strikes-on-south-lebanon-health-ministry/article70906459.ece
PASS,3270,Experts discuss preventive care and data-led approach to public health challenge,the hindu,National,2026-04-25,2.5,1.5,PASS,,,https://www.thehindu.com/sci-tech/health/experts-discuss-preventive-care-and-data-led-approach-to-public-health-challenges/article70905096.ece
PASS,3269,Gaza Civil Defence says Israeli strikes kill 13,the hindu,International,2026-04-25,4.0,1.5,PASS,,accord,https://www.thehindu.com/news/international/gaza-civil-defence-says-israeli-strikes-kill-13/article70906456.ece
PASS,3268,"Russia pounds Ukraine’s Dnipro for 20 hours straight, killing eight",the hindu,International,2026-04-25,2.0,1.5,PASS,,missile,https://www.thehindu.com/news/international/major-russian-attack-on-ukraine-kills-wounds-dozens/article70904775.ece
PASS,3267,DRDO unveils two advanced armoured platforms for Indian defence forces,business standard,Economy,2026-04-25,5.5,1.5,PASS,,drdo,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPcXM5MzJHSEk2WGlpZVNVanZGb25NNXFfNUUwb3Z6WUxPUFhHZVQyczZ0TzJBWEdrYWVrQll5QTNYdmNPS1hTYXR6TDJ6ZEhRaDZ3RkdNTEY5ckJqTjRLa3RBa3ppOUJnU2k1cnZ3RHFEdXlxWDBtdnlrX0ZOME4zTkoyV01FSEVhaU1PYU5Xem8wVmdISlBfYnhXT1dwdG5fSVF2OGNDVGhKbXJveTZveDVxWmlnRGttTkg3cU9NMkF4V211WWJ3TThhVjAyWGN4d3N6Xy11TjFGZ2PSAeABQVVfeXFMTXMtT0lqSXJ0bmNrM1NVZ2FfSkRUR0FSZTAzbENnRnlhUEh0UzNHaEhiLVRPOFU2dFlrVEdQc0tVeGlqcDZfOUNJT0l6TllvNlVXYXYwcWZOODJUSml4bTU1VUhCeEtuTVotcXJjeTlzczZwcUJqTUxUWEFHcWN5Wm93SE91SFoteTJ0elhoaER1d0ZGemZBN0tGU2M2ZWhkTlJvSWJuSXRYeWFuOXFTbjNOY3lLVFJSUDgxNUEyZkExa1VrZXJJODhVamlLTktVQUc5TXU2aWVLd3RjaVR4RlA?oc=5
PASS,3266,"DRDO, Navy achieve hydrodynamic testing milestone for warship project",business standard,Economy,2026-04-25,4.5,1.5,PASS,,drdo,https://news.google.com/rss/articles/CBMi8wFBVV95cUxPTWtlZTlydVNqanVueWFOTTJDMFdsR0h2emlicXVwUVBMQUMxR2lCUHQ3YWZxNGhRTW56Z2NwYWExbTY1OTVrMDRmSnpvbGRLc0MwT09HQTF6UXJKOE12N210UHlMYS1fYnA5NEtHaDczNnMwUnY1cmtnbTQxbzljczBRd193aThuTGVRbWZMTUdVbWNkUVpXOVhHd2VrbmNrVWlUOXBfSkhLeTl6VUJUV1VJWUtiVjdZMUZpUlZKR3Vpbjc2ZWdFSFlCeGcyeENIdlZuTEk5TXBtOC1vejd6NW9KQkUtU2I4R3NmS0RTRlBYMDDSAfgBQVVfeXFMUFIyb0pRNGpuV2ZaR0kyVE5LSVNsblJFcjVlNTU5Ymxrdmk3M1NxbjBVZUxPaTc0RUt4S2pRTU8xX3Q1QlgyRmdXTTUzaXJZZ2o3VWxsaFd6bTl0R05MQW5QMko4emplVmpEbGdfTXZBLUNpQWhYbG9LVTV6bkh0aXV3LXdfVHZ4bWpfajFSVUt6R2ozTWZKVUYyQkEwZlYyRmQ4a1Z2LVAxa2VzR3M2SGhrZDRXclFrZy1aamxQc2F2b2VRNi1hbmZMNnBJYk55enNHSFhFdFl2OHZhUEY5YzIxMm0xcXBJLTlCTEI0dnFaRXUwWE95ZHc?oc=5
PASS,3265,Shipping crisis exposes gaps in India’s maritime strategy,the hindu,Economy,2026-04-25,4.0,1.5,PASS,,,https://www.thehindu.com/business/shipping-crisis-exposes-gaps-in-indias-maritime-strategy/article70906417.ece
PASS,3264,"FPOs struggling, policy paper recommends government aid",the hindu,Economy,2026-04-25,3.5,1.5,PASS,,,https://www.thehindu.com/business/fpos-struggling-policy-paper-recommends-government-aid/article70905943.ece
PASS,3263,Why typhoid is becoming harder to treat in India,the hindu,Science & Technology,2026-04-25,4.0,1.5,PASS,,vaccine | antimicrobial resistance,https://www.thehindu.com/sci-tech/health/why-typhoid-is-becoming-harder-to-treat-in-india/article70900784.ece
PASS,3262,China's next aircraft carrier to be nuclear-powered ‘He Jian’? New video sparks ,livemint,Economy,2026-04-25,3.5,1.5,PASS,,,https://www.livemint.com/news/chinas-next-aircraft-carrier-to-be-nuclear-powered-he-jian-new-video-sparks-buzz-11777134401452.html
PASS,3261,DRDO Flags Off Indigenous Advanced Armoured Platforms at VRDE Ahilyanagar,pib,PIB — English,2026-04-25,7.0,2.0,PASS,,indigenous | drdo,https://news.google.com/rss/articles/CBMia0FVX3lxTE95cVYxQVpTQU43cmdoR0xqQ2JjYmR2LTVOa1JZS1QxQVlhcG1GOWpkTVJQemdjVUMtWG5HRVZmSG90UkFkaTVvaFZuNFVfVTlNQXNlR1FXRDdsT2Q3dmRfQk9nckRSOHNfZ1Rj?oc=5
PASS,3260,Umbilical cord blood may hold clues for a child’s risk of developing Type 1 diab,the hindu,Science & Technology,2026-04-25,2.5,1.5,PASS,,,https://www.thehindu.com/sci-tech/health/umbilical-cord-blood-may-hold-clues-for-a-childs-risk-of-developing-type-1-diabetes/article70905313.ece
PASS,3257,DRDO unveils Advanced Armoured Platforms (Tracked & Wheeled),pib,PIB — English,2026-04-25,5.0,2.0,PASS,,drdo,https://news.google.com/rss/articles/CBMiekFVX3lxTE9HaWJvWVl2ampVNTVDTDFsVGVpeEhxWC15NU5FRVdWY3NVb19pZXdVdkxuOTNOS0NubnZnSFpNRmV0S3dJMmFwdjBXakhvOXJYaVltc19sSXhuRDcxeUpHUVFxRFhqeThOdE5pLTZzMFVtdXowUmtXWmVB?oc=5
PASS,3256,"Watch: Heat crisis, health system gaps, microplastics & more | Health Wrap",the hindu,Science & Technology,2026-04-25,4.5,1.5,PASS,,,https://www.thehindu.com/videos/shows/watch-heat-crisis-health-system-gaps-microplastics-more-health-wrap/article70905335.ece
PASS,3255,How to kill the ridge forest,down to earth,Environment,2026-04-25,3.0,2.0,PASS,,,https://news.google.com/rss/articles/CBMidkFVX3lxTE51cFhVRV9ZcWxrSWpiTVowcFVmdWtkakRMQlBleEcxcmVvb2pvcGUxNVhfc2tLRG1FYXQ4Y2dRWDAyVEJfN3M2aUtNakNyQ1N3d1hFWWhSQmZHS3g0Wkl4UUptYUVNbEh2X090bkFnSnZ5NTZ5LUHSAYMBQVVfeXFMTUZMR3hmLWw5VTNFUWdmMnJ1c3huSTgzbE53V2Q4N0VuR2k3b0hqT09KSTA1dVF5LTVYdTFNcGxpNU54UUxOZjZBai1GS2Z6X3d4Z0Noelo0SjFqX3QzemlMZkRYNlowcVdRSll2NjFlTTZ6S25YVU8yM1NQQ0lXWlRYSGM?oc=5
PASS,3254,Central Ridge,down to earth,Environment,2026-04-25,3.5,2.0,PASS,,,https://news.google.com/rss/articles/CBMiX0FVX3lxTE4wQ3VKdHJyYlBORjBTT0NWMHpaS3BYc1NZRjlLN1IyWk5MVGNFd2l0QkFxekJJakEzLVc1QmY5ZTRuMmEtRy1YVjRDYW1sSkxXanh1dENqTGFYbEp0NjRz?oc=5
PASS,3241,3-year ‘H-1B freeze’ proposal: How the new ‘end H-1B Visa abuse act’ could ban f,indian express,International,2026-04-25,4.0,1.5,PASS,,bri,https://indianexpress.com/article/world/us-news/h1b-visa-3-year-pause-bill-congress-eli-crane-reforms-10655013/
PASS,3240,"The anti-defection law — political facts, legal fiction",the hindu opinion,Opinion,2026-04-25,6.0,2.0,PASS,,anti-defection,https://www.thehindu.com/opinion/op-ed/the-anti-defection-law-political-facts-legal-fiction/article65582855.ece
PASS,3239,"Sharpen the anti-defection law, strengthen democracy",the hindu opinion,Opinion,2026-04-25,5.5,2.0,PASS,,anti-defection,https://www.thehindu.com/news/national/sharpen-the-anti-defection-law-strengthen-democracy/article68796858.ece
PASS,3237,"जनगणना 2027 : भारत की पहली डिजिटल गणना, डिजिटल भारत की नई पहचान",pib,PIB — All Ministries,2026-04-25,3.5,2.0,PASS,,digital india,https://pib.gov.in/PressReleaseIframePage.aspx?PRID=2255466
PASS,3236,Iran's Foreign Minister Araghchi meets Pakistan Army chief Munir,the hindu,International,2026-04-25,3.0,1.5,PASS,,,https://www.thehindu.com/news/international/irans-foreign-minister-araghchi-meets-pakistan-army-chief-munir/article70905131.ece
PASS,3235,"Amidst fertiliser shortages, coal gasification as a mitigating factor still a di",the hindu,Economy,2026-04-25,1.5,1.5,PASS,,,https://www.thehindu.com/business/Industry/amidst-fertiliser-shortages-coal-gasification-as-a-mitigating-factor-still-a-distant-reality/article70905167.ece
PASS,3234,"Single successful cyberattack could disrupt markets at national scale, shake pub",the hindu,Economy,2026-04-25,3.5,1.5,PASS,,,https://www.thehindu.com/business/a-single-successful-cyberattack-could-disrupt-markets-at-national-scale-erase-wealth-shake-public-confidence-fm/article70905134.ece
PASS,3233,"AIIMS Delhi director, DST Secretary appointed members of NITI Aayog",indian express,National,2026-04-25,6.5,1.5,PASS,,aiims | niti aayog | fra,https://indianexpress.com/article/india/niti-aayog-new-members-aiims-dst-ashok-lahiri-vice-chairperson-10655579/
PASS,3232,"Illegal arms manufacturing unit busted in Moradabad, three arrested",the print,Analysis,2026-04-25,4.5,1.5,PASS,,national security,https://news.google.com/rss/articles/CBMiowFBVV95cUxPejVheldvaHZseW1uU3FBTTVuVWhKMU1udjdxb21zSU9DSmdJaUY1UzdfRkM5VU9FSUJjeGkxTFRJSEFSVG0yd19jU2UzbkdiMVk4WkZnZ1NJT1FkV3Z0VDM3bkY5TTExR2VGZFZZT0phLTVFeFdubWp5dDd6d0FGZVBzaHJDOC1iVDFka3EyQnByRnA0VTc5UEJ2Wkstdkl1TENv0gGoAUFVX3lxTE91TkhDUmpsb1NvQ0Z0ZGZnSnQ1X2VjbzBnOGV4MUFMZTFCa1BtVVNfWFdDdllUWjhhLUdTSVFlQ0t2R21YbkR1Rmw5SzNBUnUzbGg0bTNXRHdJdXY3dmxYYUFVb25FU05FbnpjcjZKTno4eFBYYU9uc2xjSjZtNl9Wc3l6VWxTWXVpemFnbWFVdDlNSXg1Y2p1UFMwMTNuNjNocXNLUzhUMA?oc=5
